01:09:44.262 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   137 Steps:   27343 Episode Steps:   122 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.47
01:11:09.313 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   138 Steps:   27645 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.55
01:12:16.745 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   139 Steps:   27883 Episode Steps:   238 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.53
01:12:53.513 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   140 Steps:   28011 Episode Steps:   128 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.48
01:13:27.030 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   141 Steps:   28127 Episode Steps:   116 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.46
01:14:24.939 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   142 Steps:   28331 Episode Steps:   204 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.52
01:15:49.952 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   143 Steps:   28633 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.55
01:17:15.109 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   144 Steps:   28935 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.55
01:18:42.245 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   145 Steps:   29237 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.47
01:19:44.601 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   146 Steps:   29452 Episode Steps:   215 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.45
01:20:19.341 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   147 Steps:   29570 Episode Steps:   118 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.40
01:20:52.133 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   148 Steps:   29682 Episode Steps:   112 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.42
01:21:56.307 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   149 Steps:   29905 Episode Steps:   223 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.48
01:22:53.329 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   150 Steps:   30102 Episode Steps:   197 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.45
01:23:52.295 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   151 Steps:   30306 Episode Steps:   204 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.46
01:25:00.800 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   152 Steps:   30543 Episode Steps:   237 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.46
01:25:58.217 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   153 Steps:   30742 Episode Steps:   199 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.47
01:27:24.580 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   154 Steps:   31044 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 3.50
01:28:23.663 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   155 Steps:   31249 Episode Steps:   205 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 3.47
